ID,utterance,annotation,list-ID
1094,tu es jolie avec ces couettes \<None\> on dirait deux palmiers dans une tempête \<None\> ... [media],"[NULL,NULL,NULL]",2
1095,0. www \<None\> . [media],"[NULL,NULL,NULL]",1
1095,0. www \<None\> . [media],"[NULL,NULL,NULL]",2
1096,[quote] 0. .,"[NULL,NULL,NULL]",1
1096,[quote] 0. .,"[NULL,NULL,NULL]",2
1097,Antonin devient songeur \<None\> il se regarde dans le miroir et se peigne les cheveux avec les doigts \<None\> ... [media],"[NULL,NULL,NULL]",1
1097,Antonin devient songeur \<None\> il se regarde dans le miroir et se peigne les cheveux avec les doigts \<None\> ... [media],"[NULL,NULL,NULL]",2
1098,[quote] 0. .,"[NULL,NULL,NULL]",1
1098,[quote] 0. .,"[NULL,NULL,NULL]",2
1099,[quote] moi aussi je voudrais être différent dit il \<None\> ... [media],"[NULL,NULL,NULL]",1
1099,[quote] moi aussi je voudrais être différent dit il \<None\> ... [media],"[NULL,NULL,NULL]",2
1100,[quote] alors Emma essaie de lui faire une couette \<None\> ... [media],"[NULL,NULL,NULL]",1
1100,[quote] alors Emma essaie de lui faire une couette \<None\> ... [media],"[NULL,NULL,NULL]",2
1101,[quote] tu n' as pas assez de cheveux \<None\> on va mettre une barrette \<None\> ... [media],"[NULL,NULL,NULL]",1
1101,[quote] tu n' as pas assez de cheveux \<None\> on va mettre une barrette \<None\> ... [media],"[NULL,NULL,NULL]",2
1102,[quote] mais la barrette tombe tout_d \<None\> . [media],"[NULL,NULL,NULL]",1
1102,[quote] mais la barrette tombe tout_d \<None\> . [media],"[NULL,NULL,NULL]",2
1103,Emma installe le chouchou autour de l'oreille d' Antonin \<None\> ... [media],"[NULL,NULL,NULL]",1
1103,Emma installe le chouchou autour de l'oreille d' Antonin \<None\> ... [media],"[NULL,NULL,NULL]",2
1104,[quote] voilà \<None\> comme ça tu es différent \<None\> ! [media],"[NULL,NULL,NULL]",1
1104,[quote] voilà \<None\> comme ça tu es différent \<None\> ! [media],"[NULL,NULL,NULL]",2
1105,mais Antonin est gêné par le chouchou \<None\> il préfère \<None\> le mettre autour de son doigt comme une bague \<None\> ... [media],"[NULL,NULL,NULL]",1
1105,mais Antonin est gêné par le chouchou \<None\> il préfère \<None\> le mettre autour de son doigt comme une bague \<None\> ... [media],"[NULL,NULL,NULL]",2
1106,[quote] Emma trouve un deuxième chouchou dans sa trousse et l'enfile aussi \<None\> ... [media],"[NULL,NULL,NULL]",1
1106,[quote] Emma trouve un deuxième chouchou dans sa trousse et l'enfile aussi \<None\> ... [media],"[NULL,NULL,NULL]",2
1107,[quote] comme des fiancés dit Emma \<None\> ... [media],"[NULL,NULL,NULL]",1
1107,[quote] comme des fiancés dit Emma \<None\> ... [media],"[NULL,NULL,NULL]",2
1108,[quote] Antonin rougit \<None\> . [media],"[NULL,NULL,NULL]",1
1108,[quote] Antonin rougit \<None\> . [media],"[NULL,NULL,NULL]",2
1109,t as vu ils ont mis sur leurs doigts ça fait comme une bague ! [media],"[NULL,NULL,NULL]",1
1109,t as vu ils ont mis sur leurs doigts ça fait comme une bague ! [media],"[NULL,NULL,NULL]",2
1110,t as vu \<None\> ? [media],"[NULL,NULL,NULL]",1
1110,t as vu \<None\> ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
1111,0. . [media],"[NULL,NULL,NULL]",1
1111,0. . [media],"[NULL,NULL,NULL]",2
1112,[quote] 0. .,"[NULL,NULL,NULL]",1
1112,[quote] 0. .,"[NULL,NULL,NULL]",2
1113,puis Emma dessine de nouveau un coeur sur sa joue \<None\> ... [media],"[NULL,NULL,NULL]",1
1113,puis Emma dessine de nouveau un coeur sur sa joue \<None\> ... [media],"[NULL,NULL,NULL]",2
1114,[quote] tu en veux un \<None\> ? [media],"[NULL,NULL,NULL]",1
1114,[quote] tu en veux un \<None\> ? [media],"[NULL,NULL,NULL]",2
1115,[quote] Antonin fait oui de la tête \<None\> ... [media],"[NULL,NULL,NULL]",1
1115,[quote] Antonin fait oui de la tête \<None\> ... [media],"[NULL,NULL,NULL]",2
1116,[quote] quand Emma et Antonin sortent dans la cour . tous les autres enfants crient . oh les amoureux oh les amoureux ! [media],"[NULL,NULL,NULL]",1
1116,[quote] quand Emma et Antonin sortent dans la cour . tous les autres enfants crient . oh les amoureux oh les amoureux ! [media],"[NULL,NULL,NULL]",2
1117,[quote] Antonin a honte mais Emma lui dit \<None\> ce sont nos coeurs qui font de nous des êtres extraordinaires \<None\> ... [media],"[NULL,NULL,NULL]",1
1117,[quote] Antonin a honte mais Emma lui dit \<None\> ce sont nos coeurs qui font de nous des êtres extraordinaires \<None\> ... [media],"[NULL,NULL,NULL]",2
1118,[quote] tout d' un coup \<None\> Antonin se tient droit \<None\> il est fier de lui \<None\> et d' Emma aussi \<None\> ... [media],"[NULL,NULL,NULL]",1
1118,[quote] tout d' un coup \<None\> Antonin se tient droit \<None\> il est fier de lui \<None\> et d' Emma aussi \<None\> ... [media],"[NULL,NULL,NULL]",2
1119,[quote] mais la maîtresse n' est pas contente de voir ces deux élèves maquillés \<None\> elle leur lave le visage pour effacer les traces de crayon \<None\> ... [media],"[NULL,NULL,NULL]",1
1119,[quote] mais la maîtresse n' est pas contente de voir ces deux élèves maquillés \<None\> elle leur lave le visage pour effacer les traces de crayon \<None\> ... [media],"[NULL,NULL,NULL]",2
1120,[quote] Emma a alors une autre idée pour être extraordinaire \<None\> ... [media],"[NULL,NULL,NULL]",1
1120,[quote] Emma a alors une autre idée pour être extraordinaire \<None\> ... [media],"[NULL,NULL,NULL]",2
1121,[quote] 0. .,"[NULL,NULL,NULL]",1
1121,[quote] 0. .,"[NULL,NULL,NULL]",2
1122,[quote] quelque chose qu'aucun gant ni aucun papa ni aucune maîtresse ne pourront enlever \<None\> ... [media],"[NULL,NULL,NULL]",1
1122,[quote] quelque chose qu'aucun gant ni aucun papa ni aucune maîtresse ne pourront enlever \<None\> ... [media],"[NULL,NULL,NULL]",2
1123,[quote] et elle n' a même pas besoin d' un miroir \<None\> ... [media],"[NULL,NULL,NULL]",1
1123,[quote] et elle n' a même pas besoin d' un miroir \<None\> ... [media],"[NULL,NULL,NULL]",2
1124,[quote] Emma fait un énorme un gigantesque sourire \<None\> ... [media],"[NULL,NULL,NULL]",1
1124,[quote] Emma fait un énorme un gigantesque sourire \<None\> ... [media],"[NULL,NULL,NULL]",2
1125,[quote] Antonin fait pareil et ils savent qu'ils sont deux êtres extraordinaires \<None\> ... [media],"[NULL,NULL,NULL]",1
1125,[quote] Antonin fait pareil et ils savent qu'ils sont deux êtres extraordinaires \<None\> ... [media],"[NULL,NULL,NULL]",2
1126,[quote] 0. .,"[NULL,NULL,NULL]",1
1126,[quote] 0. .,"[NULL,NULL,NULL]",2
1127,[quote] le sourire c'est le plus beau des maquillages \<None\> ! [media],"[NULL,NULL,NULL]",1
1127,[quote] le sourire c'est le plus beau des maquillages \<None\> ! [media],"[NULL,NULL,NULL]",2
1128,[quote] 0. .,"[NULL,NULL,NULL]",1
1128,[quote] 0. .,"[NULL,NULL,NULL]",2
1129,0. . [media],"[NULL,NULL,NULL]",1
1129,0. . [media],"[NULL,NULL,NULL]",2
1130,[quote] et voilà !,"[NULL,NULL,NULL]",1
1130,[quote] et voilà !,"[NULL,NULL,NULL]",2
1131,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
1131,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
1132,[quote] c'était une jolie histoire dis_don !,"[NULL,NULL,NULL]",1
1132,[quote] c'était une jolie histoire dis_don !,"[NULL,NULL,NULL]",2
1133,on le remet dans la pochette ! [media],"[NULL,NULL,NULL]",1
1133,on le remet dans la pochette ! [media],"[NULL,NULL,NULL]",2
1134,on le remet dans la pochette \<None\> ? [media],"[NULL,NULL,NULL]",1
1134,on le remet dans la pochette \<None\> ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
1135,[quote] 0. .,"[NULL,NULL,NULL]",1
1135,[quote] 0. .,"[NULL,NULL,NULL]",2
1136,qu'est-ce que t en penses est-ce que c'était une belle histoire ? [media],"[NULL,NULL,NULL]",1
1136,qu'est-ce que t en penses est-ce que c'était une belle histoire ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1137,[quote] 0. .,"[NULL,NULL,NULL]",1
1137,[quote] 0. .,"[NULL,NULL,NULL]",2
1138,ah oui ! [media],"[NULL,NULL,NULL]",1
1138,ah oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1139,oui \<None\> ? [media],"[NULL,NULL,NULL]",1
1139,oui \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
1140,elle t'a plu ? [media],"[NULL,NULL,NULL]",1
1140,elle t'a plu ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1141,[quote] yyy .,"[NULL,NULL,NULL]",1
1141,[quote] yyy .,"[NULL,NULL,NULL]",2
1142,c'était l'histoire de qui ? [media],"[NULL,NULL,NULL]",1
1142,c'était l'histoire de qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1143,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",1
1143,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",2
1144,0. . [media],"[NULL,NULL,NULL]",1
1144,0. . [media],"[NULL,NULL,NULL]",2
1145,[quote] je sais pas .,"[NULL,NULL,NULL]",1
1145,[quote] je sais pas .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1146,bah \<None\> ! [media],"[NULL,NULL,NULL]",1
1146,bah \<None\> ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1147,t écoutes pas quand je te raconte ou quoi ? [media],"[NULL,NULL,NULL]",1
1147,t écoutes pas quand je te raconte ou quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
1148,[quote] 0. .,"[NULL,NULL,NULL]",1
1148,[quote] 0. .,"[NULL,NULL,NULL]",2
1150,0. qu'est-ce que c'est regarde ça comme c'est joli ! [media],"[NULL,NULL,NULL]",1
1150,0. qu'est-ce que c'est regarde ça comme c'est joli ! [media],"[NULL,NULL,NULL]",2
1151,[quote] 0. .,"[NULL,NULL,NULL]",1
1151,[quote] 0. .,"[NULL,NULL,NULL]",2
1152,regarde les belles barrettes ! [media],"[NULL,NULL,NULL]",1
1152,regarde les belles barrettes ! [media],"[NULL,NULL,NULL]",2
1153,[quote] 0. .,"[NULL,NULL,NULL]",1
1153,[quote] 0. .,"[NULL,NULL,NULL]",2
1154,[quote] et le petit sac ! [media],"[NULL,NULL,NULL]",1
1154,[quote] et le petit sac ! [media],"[NULL,NULL,NULL]",2
1155,attends il faut enl ... [media],"[NULL,NULL,NULL]",1
1155,attends il faut enl ... [media],"[NULL,NULL,NULL]",2
1156,[quote] le scotch ! [media],"[NULL,NULL,NULL]",1
1156,[quote] le scotch ! [media],"[NULL,NULL,NULL]",2
1157,non faut pas enlever tout_d le le truc ! [media],"[NULL,NULL,NULL]",1
1157,non faut pas enlever tout_d le le truc ! [media],"[NULL,NULL,NULL]",2
1158,tu veux pas le regarder ? [media],"[NULL,NULL,NULL]",1
1158,tu veux pas le regarder ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1159,non je veux pas le regarder . [media],"[NULL,NULL,NULL]",1
1159,non je veux pas le regarder . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1160,[quote] et regarde ...,"[NULL,NULL,NULL]",1
1160,[quote] et regarde ...,"[PAR-Follow-up:other,NULL,NULL]",2
1161,[quote] un beau chouchou avec des plumes ! [media],"[NULL,NULL,NULL]",1
1161,[quote] un beau chouchou avec des plumes ! [media],"[NULL,NULL,NULL]",2
1162,tu veux le mettre ? [media],"[NULL,NULL,NULL]",1
1162,tu veux le mettre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1163,oh non il est trop joli . [media],"[NULL,NULL,NULL]",1
1163,oh non il est trop joli . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1164,il est trop joli \<None\> ! [media],"[NULL,NULL,NULL]",1
1164,il est trop joli \<None\> ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1165,alors on l'accroche ! [media],"[NULL,NULL,NULL]",1
1165,alors on l'accroche ! [media],"[NULL,NULL,NULL]",2
1166,on l'accroche ! [media],"[NULL,NULL,NULL]",1
1166,on l'accroche ! [media],"[NULL,NULL,NULL]",2
1167,et yyy regarde les belles barrettes ! [media],"[NULL,NULL,NULL]",1
1167,et yyy regarde les belles barrettes ! [media],"[NULL,NULL,NULL]",2
1168,0. . [media],"[NULL,NULL,NULL]",1
1168,0. . [media],"[NULL,NULL,NULL]",2
1169,0. .,"[NULL,NULL,NULL]",1
1169,0. .,"[NULL,NULL,NULL]",2
1171,on peut les mettre ! [media],"[NULL,NULL,NULL]",1
1171,on peut les mettre ! [media],"[NULL,NULL,NULL]",2
1172,on peut les mettre hein ! [media],"[NULL,NULL,NULL]",1
1172,on peut les mettre hein ! [media],"[NULL,NULL,NULL]",2
1173,les roses ou les bleues ? [media],"[NULL,NULL,NULL]",1
1173,les roses ou les bleues ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1174,hum ... [media],"[NULL,NULL,NULL]",1
1174,hum ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1175,et regarde un chouchou avec un papillon ! [media],"[NULL,NULL,NULL]",1
1175,et regarde un chouchou avec un papillon ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1176,je veux les bleues ! [media],"[NULL,NULL,NULL]",1
1176,je veux les bleues ! [media],"[NULL,NULL,NULL]",2
1177,les bleues ? [media],"[NULL,NULL,NULL]",1
1177,les bleues ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1178,hum . [media],"[NULL,NULL,NULL]",1
1178,hum . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1179,on enlève la pince ! [media],"[NULL,NULL,NULL]",1
1179,on enlève la pince ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1180,[quote] 0. .,"[NULL,NULL,NULL]",1
1180,[quote] 0. .,"[NULL,NULL,NULL]",2
1181,on va la mettre là ! [media],"[NULL,NULL,NULL]",1
1181,on va la mettre là ! [media],"[NULL,NULL,NULL]",2
1182,[quote] 0. .,"[NULL,NULL,NULL]",1
1182,[quote] 0. .,"[NULL,NULL,NULL]",2
1183,il y a deux pinces ! [media],"[NULL,NULL,NULL]",1
1183,il y a deux pinces ! [media],"[NULL,NULL,NULL]",2
1184,[quote] 0. .,"[NULL,NULL,NULL]",1
1184,[quote] 0. .,"[NULL,NULL,NULL]",2
1185,hum ! [media],"[NULL,NULL,NULL]",1
1185,hum ! [media],"[NULL,NULL,NULL]",2
1186,alors . une barrette ... [media],"[NULL,NULL,NULL]",1
1186,alors . une barrette ... [media],"[NULL,NULL,NULL]",2
1187,0. ohlala que tu es belle ! [media],"[NULL,NULL,NULL]",1
1187,0. ohlala que tu es belle ! [media],"[NULL,NULL,NULL]",2
1188,[quote] mais ça c'est c'est \<interruption\>,"[NULL,NULL,NULL]",1
1188,[quote] mais ça c'est c'est \<interruption\>,"[NULL,NULL,NULL]",2
1189,ça c'est un chouchou papillon ! [media],"[NULL,NULL,NULL]",1
1189,ça c'est un chouchou papillon ! [media],"[NULL,NULL,NULL]",2
1190,ah oui ! [media],"[NULL,NULL,NULL]",1
1190,ah oui ! [media],"[NULL,NULL,NULL]",2
1191,on peut le mettre ! [media],"[NULL,NULL,NULL]",1
1191,on peut le mettre ! [media],"[NULL,NULL,NULL]",2
1192,[quote] 0. .,"[NULL,NULL,NULL]",1
1192,[quote] 0. .,"[NULL,NULL,NULL]",2
1193,et . une \<None\> autre barrette fais voir ! [media],"[NULL,NULL,NULL]",1
1193,et . une \<None\> autre barrette fais voir ! [media],"[NULL,NULL,NULL]",2
1194,wouhaou ! [media],"[NULL,NULL,NULL]",1
1194,wouhaou ! [media],"[NULL,NULL,NULL]",2
1195,[quote] 0. .,"[NULL,NULL,NULL]",1
1195,[quote] 0. .,"[NULL,NULL,NULL]",2
1196,on peut l'enlever ? [media],"[NULL,NULL,NULL]",1
1196,on peut l'enlever ? [media],"[NULL,NULL,NULL]",2
1197,tu veux le mettre ? [media],"[NULL,NULL,NULL]",1
1197,tu veux le mettre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
1198,oui oui ! [media],"[NULL,NULL,NULL]",1
1198,oui oui ! [media],"[NULL,NULL,NULL]",2
1199,t as raison ! [media],"[NULL,NULL,NULL]",1
1199,t as raison ! [media],"[NULL,NULL,NULL]",2
1200,voil ohlala \<None\> ! [media],"[NULL,NULL,NULL]",1
1200,voil ohlala \<None\> ! [media],"[NULL,NULL,NULL]",2
1201,[quote] 0. .,"[NULL,NULL,NULL]",1
1201,[quote] 0. .,"[NULL,NULL,NULL]",2
1202,on le met derrière \<None\> ? [media],"[NULL,NULL,NULL]",1
1202,on le met derrière \<None\> ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
1203,[quote] ah !,"[NULL,NULL,NULL]",1
1203,[quote] ah !,"[NULL,NULL,NULL]",2
1204,ah oui là là là là ! [media],"[NULL,NULL,NULL]",1
1204,ah oui là là là là ! [media],"[NULL,NULL,NULL]",2
1205,[quote] on fait une queue der \<interruption\>,"[NULL,NULL,NULL]",1
1205,[quote] on fait une queue der \<interruption\>,"[NULL,NULL,NULL]",2
1206,d'accord . alors attends \<None\> . [media],"[NULL,NULL,NULL]",1
1206,d'accord . alors attends \<None\> . [media],"[NULL,NULL,NULL]",2
1207,[quote] 0. .,"[NULL,NULL,NULL]",1
1207,[quote] 0. .,"[NULL,NULL,NULL]",2
1208,[quote] 0. .,"[NULL,NULL,NULL]",1
1208,[quote] 0. .,"[NULL,NULL,NULL]",2
1209,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1209,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
1210,[quote] attends je \<None\> \<interruption\>,"[NULL,NULL,NULL]",1
1210,[quote] attends je \<None\> \<interruption\>,"[NULL,NULL,NULL]",2
1211,ah oui mais il faut que j'enlève la barrette alors ! [media],"[NULL,NULL,NULL]",1
1211,ah oui mais il faut que j'enlève la barrette alors ! [media],"[NULL,NULL,NULL]",2
1212,[quote] il faut trouver des ch qui \<None\> \<interruption\>,"[NULL,NULL,NULL]",1
1212,[quote] il faut trouver des ch qui \<None\> \<interruption\>,"[NULL,NULL,NULL]",2
1213,[quote] 0. .,"[NULL,NULL,NULL]",1
1213,[quote] 0. .,"[NULL,NULL,NULL]",2
1214,0. . [media],"[NULL,NULL,NULL]",1
1214,0. . [media],"[NULL,NULL,NULL]",2
1215,[quote] j'enlève la barrette et je la remets après . d'accord . je te mets ...,"[NULL,NULL,NULL]",1
1215,[quote] j'enlève la barrette et je la remets après . d'accord . je te mets ...,"[NULL,NULL,NULL]",2
1216,comme ça . en l'air ? [media],"[NULL,NULL,NULL]",1
1216,comme ça . en l'air ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1217,oui ! [media],"[NULL,NULL,NULL]",1
1217,oui ! [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1218,comme un palmier dans la tempête ? [media],"[NULL,NULL,NULL]",1
1218,comme un palmier dans la tempête ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1219,oui oui ! [media],"[NULL,NULL,NULL]",1
1219,oui oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1220,[quote] 0. .,"[NULL,NULL,NULL]",1
1220,[quote] 0. .,"[NULL,NULL,NULL]",2
1221,oui oui ! [media],"[NULL,NULL,NULL]",1
1221,oui oui ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1222,alors attends . soyons méthodiques ... [media],"[NULL,NULL,NULL]",1
1222,alors attends . soyons méthodiques ... [media],"[NULL,NULL,NULL]",2
1223,0. . [media],"[NULL,NULL,NULL]",1
1223,0. . [media],"[NULL,NULL,NULL]",2
1224,on va entendre Omer laper son eau . dans le film .,"[NULL,NULL,NULL]",1
1224,on va entendre Omer laper son eau . dans le film .,"[NULL,NULL,NULL]",2
1225,[quote] 0. .,"[NULL,NULL,NULL]",1
1225,[quote] 0. .,"[NULL,NULL,NULL]",2
1226,[quote] 0. .,"[NULL,NULL,NULL]",1
1226,[quote] 0. .,"[NULL,NULL,NULL]",2
1227,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1227,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
1228,[quote] 0. .,"[NULL,NULL,NULL]",1
1228,[quote] 0. .,"[NULL,NULL,NULL]",2
1229,voilà \<None\> ! [media],"[NULL,NULL,NULL]",1
1229,voilà \<None\> ! [media],"[NULL,NULL,NULL]",2
1230,[quote] oh que t es jolie !,"[NULL,NULL,NULL]",1
1230,[quote] oh que t es jolie !,"[NULL,NULL,NULL]",2
1231,[quote] 0. .,"[NULL,NULL,NULL]",1
1231,[quote] 0. .,"[NULL,NULL,NULL]",2
1232,et voilà ! [media],"[NULL,NULL,NULL]",1
1232,et voilà ! [media],"[NULL,NULL,NULL]",2
1233,bravo ! [media],"[NULL,NULL,NULL]",1
1233,bravo ! [media],"[NULL,NULL,NULL]",2
1234,[quote] 0. .,"[NULL,NULL,NULL]",1
1234,[quote] 0. .,"[NULL,NULL,NULL]",2
1235,t es très belle hein \<None\> ! [media],"[NULL,NULL,NULL]",1
1235,t es très belle hein \<None\> ! [media],"[NULL,NULL,NULL]",2
1236,[quote] xxx t es différente !,"[NULL,NULL,NULL]",1
1236,[quote] xxx t es différente !,"[NULL,NULL,NULL]",2
1237,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",1
1237,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",2
1238,tu veux le petit sac ? [media],"[NULL,NULL,NULL]",1
1238,tu veux le petit sac ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1239,[quote] 0. .,"[NULL,NULL,NULL]",1
1239,[quote] 0. .,"[NULL,NULL,NULL]",2
1240,oui ! [media],"[NULL,NULL,NULL]",1
1240,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1241,[quote] 0. .,"[NULL,NULL,NULL]",1
1241,[quote] 0. .,"[NULL,NULL,NULL]",2
1242,regarde ! [media],"[NULL,NULL,NULL]",1
1242,regarde ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
